Start,Day of week,Energy,Week Day,Year,Month,Day of month
2018-04-25 04:00:00,3,3.094930127723516,1,2018,4,25
2018-04-25 05:00:00,3,3.575657400450789,1,2018,4,25
2018-04-25 06:00:00,3,3.2208902312992884,1,2018,4,25
2018-04-25 07:00:00,3,12.224048154592467,1,2018,4,25
2018-04-25 08:00:00,3,36.98141421874602,1,2018,4,25
2018-04-25 09:00:00,3,51.887012814303375,1,2018,4,25
2018-04-25 10:00:00,3,44.690985999768564,1,2018,4,25
2018-04-25 11:00:00,3,25.612298027073916,1,2018,4,25
2018-04-25 12:00:00,3,17.538789181783187,1,2018,4,25
2018-04-25 13:00:00,3,22.056635894491222,1,2018,4,25
2018-04-25 14:00:00,3,19.441455381662983,1,2018,4,25
2018-04-25 15:00:00,3,14.520150126694961,1,2018,4,25
2018-04-25 16:00:00,3,10.903253276679841,1,2018,4,25
2018-04-25 17:00:00,3,20.68068651406053,1,2018,4,25
2018-04-25 18:00:00,3,14.641335479329527,1,2018,4,25
2018-04-25 19:00:00,3,25.540555906048006,1,2018,4,25
2018-04-25 20:00:00,3,27.481068999204933,1,2018,4,25
2018-04-25 21:00:00,3,11.052607808755674,1,2018,4,25
2018-04-25 22:00:00,3,1.653921866080151,1,2018,4,25
2018-04-25 23:00:00,3,1.2903745380590743,1,2018,4,25
2018-04-26 00:00:00,4,1.913275392759929,1,2018,4,26
2018-04-26 01:00:00,4,1.913275392759929,1,2018,4,26
2018-04-26 02:00:00,4,1.8280148745097193,1,2018,4,26
2018-04-26 03:00:00,4,1.7853846153846156,1,2018,4,26
2018-04-26 04:00:00,4,3.4435886461346668,1,2018,4,26
2018-04-26 05:00:00,4,4.759180584634564,1,2018,4,26
2018-04-26 06:00:00,4,3.8904532210382494,1,2018,4,26
2018-04-26 07:00:00,4,4.859228284674178,1,2018,4,26
2018-04-26 08:00:00,4,27.158704639975955,1,2018,4,26
2018-04-26 09:00:00,4,51.35640945588397,1,2018,4,26
2018-04-26 10:00:00,4,42.31080708634582,1,2018,4,26
2018-04-26 11:00:00,4,37.86307485139015,1,2018,4,26
2018-04-26 12:00:00,4,27.121191535787705,1,2018,4,26
2018-04-26 13:00:00,4,23.589512942113195,1,2018,4,26
2018-04-26 14:00:00,4,18.71014742674845,1,2018,4,26
2018-04-26 15:00:00,4,18.11629956790542,1,2018,4,26
2018-04-26 16:00:00,4,15.33235624896979,1,2018,4,26
2018-04-26 17:00:00,4,9.432365475682227,1,2018,4,26
2018-04-26 18:00:00,4,8.32950831455281,1,2018,4,26
2018-04-26 19:00:00,4,16.00404498006937,1,2018,4,26
2018-04-26 20:00:00,4,14.016296443057026,1,2018,4,26
2018-04-26 21:00:00,4,6.234716148623921,1,2018,4,26
2018-04-26 22:00:00,4,1.9163744589609473,1,2018,4,26
2018-04-26 23:00:00,4,0.852470500221036,1,2018,4,26
2018-04-27 00:00:00,5,0.852470500221036,1,2018,4,27
2018-04-27 01:00:00,5,0.852470500221036,1,2018,4,27
2018-04-27 02:00:00,5,0.852470500221036,1,2018,4,27
2018-04-27 03:00:00,5,0.852470500221036,1,2018,4,27
2018-04-27 04:00:00,5,0.852470500221036,1,2018,4,27
2018-04-27 05:00:00,5,0.852470500221036,1,2018,4,27
2018-04-27 06:00:00,5,1.5431520816880733,1,2018,4,27
2018-04-27 07:00:00,5,5.773364298793665,1,2018,4,27
2018-04-27 08:00:00,5,29.30392589500132,1,2018,4,27
2018-04-27 09:00:00,5,40.55657051507136,1,2018,4,27
